,number,value,datetime_start,datetime_complete,duration,params_beta1,params_beta2,params_hidden_dim,params_learning_rate,params_num_heads,params_num_layers,params_weight_decay,state
32,32,,2024-04-30 11:02:23.228664,,,0.7528343289302605,0.7238976589248274,1024,0.009069500056535576,4,4,3.175409236197562e-05,RUNNING
33,33,,2024-04-30 11:02:23.242566,,,0.6929412358906852,0.5086888174117159,256,0.0037841366269030976,4,3,4.821687733123685e-05,RUNNING
34,34,,2024-04-30 11:02:23.256627,,,0.6827855499664846,0.8691946137909043,256,0.008929483577180044,4,1,8.997147748919823e-05,RUNNING
35,35,,2024-04-30 11:02:23.269709,,,0.863746770979736,0.8035567934461392,896,0.009456280520008012,16,1,8.770266019380756e-06,RUNNING
36,36,,2024-04-30 11:02:23.287090,,,0.748212993871548,0.8736598100559525,384,0.007052736599155875,16,2,2.036248546390859e-05,RUNNING
37,37,,2024-04-30 11:02:23.297831,,,0.6744223385236914,0.9843231738071184,768,0.0007301668211774803,4,1,4.814276942872835e-05,RUNNING
38,38,,2024-04-30 11:02:23.332889,,,0.8026662880120721,0.6748606981372997,896,0.009256573480404906,16,2,1.4343861444698218e-05,RUNNING
39,39,,2024-04-30 11:02:23.341816,,,0.6634396582761282,0.9594806873691698,384,0.007204323285456355,4,2,9.159140759687513e-05,RUNNING
40,40,,2024-04-30 11:02:23.356216,,,0.5409447491287434,0.67205878602348,768,0.006689012629895736,16,1,2.7996357745003598e-05,RUNNING
41,41,,2024-04-30 11:02:23.371106,,,0.7713281775978726,0.5135981830888114,384,0.001523936195193882,2,1,6.46608635886959e-05,RUNNING
42,42,,2024-04-30 11:02:23.411539,,,0.8854354429337259,0.8973505309088428,256,0.008216866077930329,4,3,6.1797352753868514e-06,RUNNING
43,43,,2024-04-30 11:02:23.470512,,,0.7553444891434914,0.857259969620294,896,0.004094192756551068,8,2,8.240731593871976e-05,RUNNING
44,44,,2024-04-30 11:02:23.508642,,,0.642065667042312,0.8854902067871815,256,0.004481585333886182,8,1,6.26657505122976e-05,RUNNING
45,45,,2024-04-30 11:02:23.537629,,,0.8997755756102122,0.8232464413713969,128,0.00791287997737898,4,2,4.4106547787416983e-05,RUNNING
46,46,,2024-04-30 11:02:23.669228,,,0.5904690044225722,0.6941521520285052,1024,0.00417143100419079,4,2,3.0213163323708257e-05,RUNNING
47,47,,2024-04-30 11:02:23.690221,,,0.6264579648581234,0.7197826954646651,768,0.0016157924459715017,2,3,9.166670317590041e-05,RUNNING
48,48,,2024-04-30 11:02:23.714017,,,0.7931007536951791,0.961753126795061,256,0.0061659289517688644,4,1,5.7939065403586276e-05,RUNNING
49,49,,2024-04-30 11:02:23.740193,,,0.5792746915039348,0.5266913425961407,640,0.005017030865008596,8,3,2.9163719880452502e-05,RUNNING
50,50,,2024-04-30 11:02:23.755364,,,0.6985241714302874,0.8424652805283044,640,0.0033898057009778275,4,4,4.9787470966746616e-05,RUNNING
51,51,,2024-04-30 11:02:23.769794,,,0.8591393223224475,0.8547934243763755,896,0.008644294037204644,2,4,3.263428007704488e-05,RUNNING
52,52,,2024-04-30 11:02:23.842122,,,0.8115382601176826,0.8176836598230048,768,0.002699467411669782,8,1,8.359965963084014e-05,RUNNING
53,53,,2024-04-30 11:02:23.934638,,,0.5240980708939015,0.8762641982888534,1024,0.004868562582158505,8,3,5.67223635309868e-05,RUNNING
54,54,,2024-04-30 11:02:24.170969,,,0.5091064413631476,0.9510734585545324,384,0.005340480132165423,16,2,4.747529333778761e-05,RUNNING
55,55,,2024-04-30 11:02:24.500324,,,0.8491485606277835,0.6741854865943383,768,0.0006025141683064555,4,3,1.4863093490875641e-05,RUNNING
56,56,,2024-04-30 11:02:24.449553,,,0.6580697413439711,0.8369362669654417,384,0.0030515241030091953,2,2,2.4245249549727466e-05,RUNNING
57,57,,2024-04-30 11:02:24.905724,,,0.6226735463024371,0.5326663678741838,640,0.0024111924139485342,8,1,7.502983632758464e-05,RUNNING
58,58,,2024-04-30 11:02:25.172534,,,0.6926516065237861,0.8940983952971986,768,0.009837878102514408,4,1,5.351550153610106e-05,RUNNING
59,59,,2024-04-30 11:02:25.314984,,,0.6575202003316649,0.5430928103772772,896,0.0034921188464042425,2,3,8.702366462519064e-05,RUNNING
60,60,,2024-04-30 11:02:25.979264,,,0.5176899495133866,0.720533232727741,1024,0.001682302309595788,16,3,7.31551432083269e-05,RUNNING
61,61,,2024-04-30 11:02:26.168944,,,0.589812147415825,0.9283979715608626,384,0.007776450664318501,4,2,4.2124767480898846e-05,RUNNING
62,62,,2024-04-30 11:02:26.213995,,,0.5606804151309839,0.7234205845528731,256,0.009292599136236233,2,2,3.078204043805079e-05,RUNNING
63,63,,2024-04-30 11:02:26.555957,,,0.5157929971622108,0.7027796674652416,1024,0.0033899053404559676,8,3,4.040697242407807e-05,RUNNING
64,64,0.01155422069333913,2024-04-30 11:03:39.944432,2024-04-30 11:08:17.307588,0 days 00:04:37.363156,0.813546744051851,0.813223791866567,256,0.0018687870928656447,16,1,6.39664449659627e-05,COMPLETE
65,65,0.03704852584217276,2024-04-30 11:03:39.966208,2024-04-30 17:50:33.721623,0 days 06:46:53.755415,0.6251329561986351,0.8296120544944398,512,0.0019068625594001066,4,2,4.5380278108802896e-05,COMPLETE
66,66,0.04640825591110564,2024-04-30 11:03:39.989364,2024-04-30 17:44:25.604299,0 days 06:40:45.614935,0.7139471493822662,0.78599578911743,384,0.00920720106950826,8,4,3.872488322845716e-05,COMPLETE
67,67,0.1177545449176392,2024-04-30 11:03:40.015407,2024-04-30 11:06:52.336968,0 days 00:03:12.321561,0.6051414436416409,0.6156071538991288,128,0.0044116097594921935,4,4,5.189469203077152e-05,COMPLETE
68,68,0.0458340330847672,2024-04-30 11:03:40.040044,2024-04-30 17:47:48.510995,0 days 06:44:08.470951,0.5682176431197442,0.8334602551120056,896,0.008113186709935495,4,3,3.011657652334612e-05,COMPLETE
69,69,0.12247236773726486,2024-04-30 11:03:40.060521,2024-04-30 17:49:02.215946,0 days 06:45:22.155425,0.5983229851574022,0.654806637072148,128,0.008644517953795132,16,2,6.057576505108326e-05,COMPLETE
70,70,0.05305566112974505,2024-04-30 11:03:40.085949,2024-04-30 11:10:28.431591,0 days 00:06:48.345642,0.7213197281453079,0.696927033276812,768,0.003091154428552622,2,1,6.284586361944936e-05,COMPLETE
71,71,0.036459705377102414,2024-04-30 11:03:40.112130,2024-04-30 17:55:12.729561,0 days 06:51:32.617431,0.6028014302228013,0.7339583516654619,512,0.006293925511943459,4,1,7.86320606412993e-05,COMPLETE
72,72,0.030949770743067647,2024-04-30 11:03:40.134389,2024-04-30 11:06:52.372204,0 days 00:03:12.237815,0.8767787790055319,0.9660217441090093,384,0.001737609719792951,16,4,1.0695461312028084e-05,COMPLETE
73,73,0.0917196273319907,2024-04-30 11:03:40.163541,2024-04-30 11:05:45.646559,0 days 00:02:05.483018,0.6097663759751673,0.5236216683085589,768,0.003936642288195565,4,3,6.116087853954204e-05,COMPLETE
74,74,0.060346804583421,2024-04-30 11:03:40.182283,2024-04-30 17:52:30.395825,0 days 06:48:50.213542,0.8582469409505382,0.8437376054238152,256,0.007765125735948719,8,2,5.6969010513539756e-05,COMPLETE
75,75,0.03172660140860906,2024-04-30 11:03:40.208990,2024-04-30 17:49:23.701222,0 days 06:45:43.492232,0.8722033408073453,0.9825807446131138,768,0.0023637346403405433,8,2,6.644495495608229e-05,COMPLETE
76,76,0.013605698906852827,2024-04-30 11:03:40.232594,2024-04-30 11:06:58.055274,0 days 00:03:17.822680,0.698052036178347,0.5098358252229475,128,0.00029119882722003157,2,3,2.003326771325501e-05,COMPLETE
77,77,0.04049306440275985,2024-04-30 11:03:40.315308,2024-04-30 17:47:48.483577,0 days 06:44:08.168269,0.866439157992964,0.5650747432719654,256,0.006365477842524382,2,3,7.535617337740769e-05,COMPLETE
78,78,0.03353312808729998,2024-04-30 11:03:40.338647,2024-04-30 17:55:14.649392,0 days 06:51:34.310745,0.6505022218397261,0.9427176243590611,128,0.007696317715519469,16,1,1.1637488447044644e-05,COMPLETE
79,79,0.04324141103629168,2024-04-30 11:03:40.363617,2024-04-30 11:14:02.278970,0 days 00:10:21.915353,0.5475499807173112,0.8977396933966698,512,0.009117722990616105,4,1,1.7910902036453337e-05,COMPLETE
80,80,0.011247142026547616,2024-04-30 11:03:40.387456,2024-04-30 12:16:02.578025,0 days 01:12:22.190569,0.8288437968713214,0.8177092975259861,128,0.002491981043129363,8,3,4.126330844400675e-05,COMPLETE
81,81,0.0557238297432145,2024-04-30 11:03:40.413478,2024-04-30 11:07:21.691397,0 days 00:03:41.277919,0.8974665445402523,0.7566292452631843,256,0.007308257898053742,8,4,6.769673756943865e-05,COMPLETE
82,82,0.051629831957997696,2024-04-30 11:03:40.440384,2024-04-30 17:25:14.332740,0 days 06:21:33.892356,0.6770939049356092,0.9612481064585479,640,0.007440573835013284,16,2,2.4301286127474324e-05,COMPLETE
83,83,0.017049719789166213,2024-04-30 11:03:40.462605,2024-04-30 16:44:09.320159,0 days 05:40:28.857554,0.5119389685979365,0.7798296989025253,384,0.00044226838733336574,8,3,1.7194288671768023e-05,COMPLETE
84,84,0.03727939257648213,2024-04-30 11:03:40.487573,2024-04-30 17:54:30.723758,0 days 06:50:50.236185,0.5515724738953471,0.8160817623195065,896,0.004482103395919367,8,1,1.0293850126640262e-05,COMPLETE
85,85,0.06722908254180636,2024-04-30 11:03:40.511590,2024-04-30 17:25:17.251316,0 days 06:21:36.739726,0.7808404786255998,0.640439518426693,128,0.006769788481976442,2,2,7.094240872056043e-05,COMPLETE
86,86,0.19467081731886832,2024-04-30 11:03:40.537493,2024-04-30 17:24:01.653214,0 days 06:20:21.115721,0.6669804157430567,0.6812815700321955,256,0.0034251499407428514,8,3,3.484770087271161e-05,COMPLETE
87,87,0.03456504851805441,2024-04-30 11:03:40.563201,2024-04-30 17:31:17.795603,0 days 06:27:37.232402,0.5458585557992217,0.7134726840439736,1024,0.002621865558609946,8,4,5.542897387277918e-05,COMPLETE
88,88,0.04930988261355208,2024-04-30 11:03:40.588377,2024-04-30 17:48:04.508194,0 days 06:44:23.919817,0.7998913968976686,0.5776761515735024,512,0.008082991762199315,2,3,6.210091327158845e-05,COMPLETE
89,89,0.03201310834101526,2024-04-30 11:03:40.674134,2024-04-30 17:44:25.508587,0 days 06:40:44.834453,0.5397595597338547,0.9264894316464108,256,0.0018929446926824515,2,4,3.8617209982787404e-05,COMPLETE
90,90,0.04791405962707548,2024-04-30 11:03:40.703542,2024-04-30 17:49:31.865118,0 days 06:45:51.161576,0.5652527077375417,0.8858180749914286,768,0.007084660846340066,8,2,2.2414804205735252e-05,COMPLETE
91,91,0.09934453813770375,2024-04-30 11:03:40.725895,2024-04-30 17:47:48.478701,0 days 06:44:07.752806,0.6136538741454433,0.6064773754570952,640,0.008020434651002592,16,3,5.6626734965880165e-05,COMPLETE
92,92,0.03607728487098372,2024-04-30 11:03:40.751132,2024-04-30 17:48:04.484021,0 days 06:44:23.732889,0.5615859495633211,0.9571325832120163,256,0.0064519216147681325,16,3,2.435974733860117e-05,COMPLETE
93,93,0.03339390816304075,2024-04-30 11:03:40.779436,2024-04-30 17:54:39.743387,0 days 06:50:58.963951,0.7511046931611769,0.8741182275480877,512,0.0032389674010785577,2,1,9.242343053231412e-05,COMPLETE
94,94,0.11557340608240464,2024-04-30 11:03:40.801571,2024-04-30 17:55:56.974985,0 days 06:52:16.173414,0.8927749586095662,0.958523891861506,768,0.005100161701010137,2,1,5.601503245963003e-05,COMPLETE
95,95,0.06589324689304932,2024-04-30 11:03:40.828243,2024-04-30 17:38:56.871637,0 days 06:35:16.043394,0.5834968752690539,0.8836290861413816,128,0.005750703131153307,2,4,2.1697906996937597e-05,COMPLETE
96,96,0.042703995900430204,2024-04-30 11:03:40.852364,2024-04-30 17:43:45.808562,0 days 06:40:04.956198,0.5586477244359326,0.9880391195392066,256,0.0044840046860807935,16,4,4.324563054390693e-05,COMPLETE
97,97,,2024-04-30 11:03:40.889883,,,0.7381274213384893,0.9004786428488698,640,0.009909654032254772,4,2,8.771321500976128e-05,RUNNING
98,98,0.03331915763291446,2024-04-30 11:03:41.123749,2024-04-30 17:47:48.453327,0 days 06:44:07.329578,0.88110492144272,0.5309561655002472,384,0.009226196578871018,2,3,2.30660563209865e-05,COMPLETE
99,99,0.05795181782924252,2024-04-30 11:03:41.157917,2024-04-30 17:54:12.755886,0 days 06:50:31.597969,0.5125526392079429,0.7601211254891794,512,0.007999868363664023,2,1,5.354711544702309e-05,COMPLETE
100,100,0.0628540896492087,2024-04-30 11:03:41.187972,2024-04-30 17:54:16.363368,0 days 06:50:35.175396,0.6453046227466147,0.9881445972266196,512,0.009273250827078479,4,1,3.7974388098169805e-05,COMPLETE
101,101,0.10116443144423622,2024-04-30 11:03:41.218834,2024-04-30 17:44:25.679608,0 days 06:40:44.460774,0.5630275374716053,0.5219605813103783,512,0.00367138338537727,4,4,6.24871286301768e-05,COMPLETE
102,102,0.011577595962671104,2024-04-30 11:03:41.241508,2024-04-30 17:49:18.628195,0 days 06:45:37.386687,0.8776332130705584,0.9445955207679032,384,0.0024350125266139892,16,2,6.4584397989941e-05,COMPLETE
103,103,0.059084764548710415,2024-04-30 11:03:41.334104,2024-04-30 17:55:52.492316,0 days 06:52:11.158212,0.5703744879837246,0.5839646029851778,512,0.005236647805706278,2,1,9.168328323435075e-06,COMPLETE
104,104,0.042339437612981506,2024-04-30 11:03:41.480797,2024-04-30 17:44:25.568263,0 days 06:40:44.087466,0.5792422099828296,0.888338515626734,384,0.004564527302704055,2,4,7.12902130425147e-05,COMPLETE
105,105,0.06800647099296768,2024-04-30 11:03:41.535557,2024-04-30 17:47:48.560832,0 days 06:44:07.025275,0.6085654533554274,0.6915876837085,1024,0.00647766320861853,4,3,3.670623574251598e-05,COMPLETE
106,106,0.0403396233964663,2024-04-30 11:03:41.618736,2024-04-30 17:55:56.386613,0 days 06:52:14.767877,0.5997315027412474,0.7949040882662364,768,0.004556820801658295,8,1,4.8678765321930115e-05,COMPLETE
107,107,0.03540431646815626,2024-04-30 11:03:42.763765,2024-04-30 17:50:26.677502,0 days 06:46:43.913737,0.8178767980122992,0.6841280534760322,896,0.007857472369633278,8,2,6.511835594269254e-06,COMPLETE
108,108,0.07455480165650576,2024-04-30 11:03:43.484745,2024-04-30 17:50:47.762184,0 days 06:47:04.277439,0.681091470125176,0.6563805861964264,384,0.003866816998031341,8,2,1.2285001507006346e-05,COMPLETE
109,109,0.0335702012369643,2024-04-30 11:03:43.534877,2024-04-30 17:44:25.835783,0 days 06:40:42.300906,0.8059825874184627,0.8829179745185021,768,0.007092679869282101,8,4,2.1335241716744146e-05,COMPLETE
110,110,0.0557482060754583,2024-04-30 11:03:43.654655,2024-04-30 17:44:25.776058,0 days 06:40:42.121403,0.7946725932794239,0.7242632743952624,256,0.009634159889471064,4,4,1.4422532259192196e-05,COMPLETE
111,111,0.03488172353668646,2024-04-30 11:03:43.898305,2024-04-30 17:53:46.710239,0 days 06:50:02.811934,0.684052188284733,0.9286538979776827,768,0.0035244070953532676,2,1,1.2920582474352744e-05,COMPLETE
112,112,0.05551011562024876,2024-04-30 11:03:44.003355,2024-04-30 17:50:36.803170,0 days 06:46:52.799815,0.7794165810641027,0.7920258933958463,128,0.009944619812557275,4,2,9.351420372007094e-05,COMPLETE
113,113,0.03588207074122512,2024-04-30 11:03:44.273919,2024-04-30 17:55:10.197082,0 days 06:51:25.923163,0.6589341267983563,0.5227747894795263,640,0.004200374005975345,8,1,1.1066469338432188e-06,COMPLETE
114,114,0.03691241441060712,2024-04-30 11:03:44.496353,2024-04-30 17:51:53.417081,0 days 06:48:08.920728,0.5561689748669142,0.9688595048471903,512,0.006525738561539704,4,2,5.939003969150916e-05,COMPLETE
115,115,0.050981831902162336,2024-04-30 11:03:44.572236,2024-04-30 17:44:25.845340,0 days 06:40:41.273104,0.6556720128776511,0.9014449020823561,384,0.00791846020854873,16,4,1.4814946707822507e-05,COMPLETE
116,116,0.1370603141911102,2024-04-30 11:03:44.668683,2024-04-30 17:44:25.674095,0 days 06:40:41.005412,0.7012288306927025,0.7288856035213924,128,0.0035558387471363207,8,4,5.560497682532468e-05,COMPLETE
117,117,0.11765794717259222,2024-04-30 11:03:44.739590,2024-04-30 17:34:18.317270,0 days 06:30:33.577680,0.77860195502299,0.8253757931587443,128,0.008578617239203603,8,4,7.555009075392667e-05,COMPLETE
118,118,0.036489369283184345,2024-04-30 11:03:44.810338,2024-04-30 17:35:26.223496,0 days 06:31:41.413158,0.7745532448601249,0.8352553388498603,1024,0.007959340453771805,16,4,1.4606901158753712e-05,COMPLETE
119,119,0.03373688609375582,2024-04-30 11:03:45.322264,2024-04-30 17:47:26.912681,0 days 06:43:41.590417,0.8748501038242249,0.6313890828688,128,0.007692253537685004,8,3,4.831137207633229e-05,COMPLETE
120,120,0.021951485844530584,2024-04-30 11:03:45.405133,2024-04-30 17:53:37.866940,0 days 06:49:52.461807,0.7618771420808212,0.6648462188579567,768,0.0028645220981154047,2,1,6.060569043416217e-05,COMPLETE
121,121,0.04000998373058709,2024-04-30 11:03:45.863676,2024-04-30 17:55:46.437231,0 days 06:52:00.573555,0.5946252690624381,0.8086602531380513,256,0.008360415952934797,16,1,8.736619848709977e-05,COMPLETE
122,122,0.050451728632246264,2024-04-30 11:03:46.110490,2024-04-30 17:55:53.313676,0 days 06:52:07.203186,0.599730143133927,0.8285415643301662,128,0.00445206865246243,2,1,8.61885655953782e-05,COMPLETE
123,123,0.12619155732455192,2024-04-30 11:03:46.404572,2024-04-30 17:46:45.231845,0 days 06:42:58.827273,0.735239264328033,0.7067260460900395,256,0.008907141167121024,16,3,3.5142721279720734e-05,COMPLETE
124,124,0.019869179819666204,2024-04-30 11:03:47.835249,2024-04-30 17:55:56.995723,0 days 06:52:09.160474,0.7663267589742466,0.608872207755624,1024,0.0011198340688573498,2,1,9.493596437133595e-06,COMPLETE
125,125,0.027056905384542362,2024-04-30 11:03:48.137112,2024-04-30 17:55:15.989977,0 days 06:51:27.852865,0.5155999416145709,0.8015611627031016,640,0.002031370071399174,8,1,4.3904960589771265e-05,COMPLETE
126,126,0.06604511027921846,2024-04-30 11:03:48.943152,2024-04-30 17:40:50.912447,0 days 06:37:01.969295,0.7255977661258839,0.9967038469344524,640,0.008580819159326871,16,4,5.4221097649338175e-05,COMPLETE
127,127,0.06028975028689806,2024-04-30 11:03:50.145890,2024-04-30 17:44:25.415412,0 days 06:40:35.269522,0.5426132284663626,0.5535692966757119,128,0.0062642668649221045,4,4,8.102203550031621e-05,COMPLETE
128,128,0.07598159895218037,2024-04-30 11:05:45.700874,2024-04-30 11:07:20.363326,0 days 00:01:34.662452,0.5646567947152933,0.9741813667219166,1024,0.008854948875114808,4,2,5.2079512055610675e-05,COMPLETE
129,129,0.06612540246894608,2024-04-30 11:06:52.422674,2024-04-30 11:08:48.766934,0 days 00:01:56.344260,0.8416915412005357,0.5457125479242916,384,0.0041752656093778755,8,3,9.931130838497915e-05,COMPLETE
130,130,0.01997336945637609,2024-04-30 11:06:52.620302,2024-04-30 11:08:46.573564,0 days 00:01:53.953262,0.5076372931321763,0.5143949522515961,128,0.0016462650461042169,4,2,5.993649514904419e-05,COMPLETE
131,131,0.12864999153784343,2024-04-30 11:06:58.125616,2024-04-30 11:10:48.542867,0 days 00:03:50.417251,0.7706189156231913,0.5337943511356251,256,0.0026473834834895697,2,4,9.569516715921503e-05,COMPLETE
132,132,0.07078396809565557,2024-04-30 11:07:20.438787,2024-04-30 11:08:39.168263,0 days 00:01:18.729476,0.7845787931813268,0.9141451662331261,896,0.005882592317206461,2,1,6.890034357528305e-05,COMPLETE
133,133,0.07821455277760565,2024-04-30 11:07:21.754679,2024-04-30 11:09:35.878191,0 days 00:02:14.123512,0.5783190005901113,0.5471562905808485,768,0.002501377543213342,8,3,4.5879839321871863e-05,COMPLETE
134,134,0.03453473670174291,2024-04-30 11:08:17.622800,2024-04-30 11:12:36.264134,0 days 00:04:18.641334,0.8846509697409523,0.5560245836157371,1024,0.005777652707702487,4,2,4.041277681435721e-06,COMPLETE
135,135,0.033503025935487055,2024-04-30 11:08:39.394905,2024-04-30 11:10:05.050212,0 days 00:01:25.655307,0.8679305894820444,0.9743739546102919,896,0.004110129200814195,2,1,5.168818672847179e-05,COMPLETE
136,136,0.10981237789962715,2024-04-30 11:08:46.636169,2024-04-30 11:10:20.669976,0 days 00:01:34.033807,0.6820082369321147,0.7887300103124077,128,0.006232029768771938,16,2,4.883302971605637e-05,COMPLETE
137,137,0.012700824202058507,2024-04-30 11:08:48.831482,2024-04-30 11:09:59.275142,0 days 00:01:10.443660,0.7675440311857941,0.7969533282897903,256,0.0021964642256324454,16,1,9.159799985757687e-05,COMPLETE
138,138,0.0139536422866828,2024-04-30 11:09:35.941440,2024-04-30 11:11:00.230434,0 days 00:01:24.288994,0.7153172490072892,0.7867664353176721,256,0.0005148640583754922,16,1,1.9468294947343334e-05,COMPLETE
139,139,0.011940796726516314,2024-04-30 11:09:59.364454,2024-04-30 11:11:16.812050,0 days 00:01:17.447596,0.7595593812463352,0.805519470194021,256,0.00026224167123518796,16,1,9.430179594515499e-05,COMPLETE
140,140,0.011016897208085566,2024-04-30 11:10:05.159294,2024-04-30 11:11:39.392127,0 days 00:01:34.232833,0.7408146252237301,0.8187132967299996,256,0.00011408903708695173,16,1,9.455648566656143e-05,COMPLETE
141,141,0.01036493078446685,2024-04-30 11:10:20.743232,2024-04-30 11:11:42.666151,0 days 00:01:21.922919,0.772798127587516,0.8470741917106056,256,0.00012528176588666538,16,1,9.133650029843214e-05,COMPLETE
142,142,0.011084202056129774,2024-04-30 11:10:28.543265,2024-04-30 11:16:45.671475,0 days 00:06:17.128210,0.7892095472158661,0.8551576190187088,256,0.00043276226380908065,16,1,9.46956270912984e-05,COMPLETE
143,143,0.012742022665225582,2024-04-30 11:10:48.666574,2024-04-30 11:12:49.116695,0 days 00:02:00.450121,0.7919905703685086,0.8457967514209543,512,0.0002401906853733483,16,1,8.150520084734785e-05,COMPLETE
144,144,0.009767121818819733,2024-04-30 11:11:00.315194,2024-04-30 11:12:48.241084,0 days 00:01:47.925890,0.820967956690733,0.8569356008599087,512,0.0011770189872342767,16,2,8.832863028111793e-05,COMPLETE
145,145,0.010484122657075975,2024-04-30 11:11:16.894876,2024-04-30 11:12:55.852456,0 days 00:01:38.957580,0.8151939956218552,0.8818931718343386,640,0.0009525611192305516,16,2,8.116120079526852e-05,COMPLETE
146,146,0.01015270459445524,2024-04-30 11:11:39.499662,2024-04-30 11:13:36.936333,0 days 00:01:57.436671,0.825882556013246,0.8678560303519828,640,0.0011325102507020628,16,2,8.10915877226861e-05,COMPLETE
147,147,0.0144375723693923,2024-04-30 11:11:42.738324,2024-04-30 11:13:23.181393,0 days 00:01:40.443069,0.6532609982822998,0.8668717281251928,640,0.001102555006918175,16,2,8.213832122112787e-05,COMPLETE
148,148,0.01083678946914998,2024-04-30 11:12:36.392220,2024-04-30 11:17:03.426815,0 days 00:04:27.034595,0.8185727831732946,0.8824658896525301,640,0.001328490235260679,16,1,8.091411421728345e-05,COMPLETE
149,149,0.010213838896242442,2024-04-30 11:12:48.621096,2024-04-30 11:14:31.797857,0 days 00:01:43.176761,0.8184086759354087,0.8711580265417904,512,0.0010176374665655864,16,2,8.227425191377081e-05,COMPLETE
150,150,0.013523351284171337,2024-04-30 11:12:49.186782,2024-04-30 11:15:39.074265,0 days 00:02:49.887483,0.653814120331915,0.8688816652335246,640,0.0008967559800971666,16,2,8.124704361766767e-05,COMPLETE
151,151,0.009535954047591139,2024-04-30 11:12:55.933359,2024-04-30 11:14:28.760892,0 days 00:01:32.827533,0.8339448005208663,0.8845528060011316,640,0.0011236489146716393,16,2,8.032905088420274e-05,COMPLETE
152,152,0.010740653369817641,2024-04-30 11:13:23.264718,2024-04-30 11:15:01.246591,0 days 00:01:37.981873,0.8239061057803778,0.8921025681487519,640,0.0011960886143735573,16,2,8.194267147959287e-05,COMPLETE
153,153,0.036896856388810906,2024-04-30 11:13:37.314977,2024-04-30 11:15:34.434283,0 days 00:01:57.119306,0.8393953984249999,0.9188206665805064,512,0.003097201576131913,16,2,8.514992360583333e-05,COMPLETE
154,154,0.03150731307813229,2024-04-30 11:14:02.360168,2024-04-30 11:43:29.703125,0 days 00:29:27.342957,0.849816990812017,0.7037955483614924,512,0.003342275614557041,16,2,7.420547134921222e-05,COMPLETE
155,155,0.03168581036681479,2024-04-30 11:14:28.850581,2024-04-30 11:16:03.179343,0 days 00:01:34.328762,0.8493907646518392,0.9304604271083655,640,0.003275193115903492,16,2,7.59510377942734e-05,COMPLETE
156,156,0.032703506292622066,2024-04-30 11:14:31.909424,2024-04-30 11:16:26.170501,0 days 00:01:54.261077,0.8513107552175263,0.9287265108792823,640,0.003395857375526736,16,2,7.402564016986739e-05,COMPLETE
157,157,0.07802939219037433,2024-04-30 11:15:01.446564,2024-04-30 11:16:56.269782,0 days 00:01:54.823218,0.8455010832565926,0.9421349078808041,640,0.0029908105248461943,16,3,7.333709780640788e-05,COMPLETE
158,158,0.009940753648565575,2024-04-30 11:15:34.544878,2024-04-30 11:17:34.433299,0 days 00:01:59.888421,0.8537286532139285,0.9493724814688366,640,0.0015619977427567687,16,2,7.318474088820946e-05,COMPLETE
159,159,0.009847959519658254,2024-04-30 11:15:39.124631,2024-04-30 11:19:37.930294,0 days 00:03:58.805663,0.8501958378287363,0.9363595962446731,512,0.0016934702877583786,16,3,7.161958686765745e-05,COMPLETE
160,160,0.013092336652082799,2024-04-30 11:16:03.244931,2024-04-30 11:17:44.182048,0 days 00:01:40.937117,0.8048059981502702,0.6976441447580828,512,0.00188736856208619,16,3,7.246604885896037e-05,COMPLETE
161,161,0.012816354184858984,2024-04-30 11:16:26.275807,2024-04-30 11:18:16.957576,0 days 00:01:50.681769,0.8005596963812636,0.690711705429985,512,0.0016005709327872259,16,3,8.822668874750305e-05,COMPLETE
162,162,0.01231208529113691,2024-04-30 11:16:45.781699,2024-04-30 11:36:43.259230,0 days 00:19:57.477531,0.8113600995811036,0.6559601075815559,512,0.0016342497763358775,16,3,3.6319364918184e-05,COMPLETE
163,163,0.012976107344805421,2024-04-30 11:16:56.367114,2024-04-30 11:18:37.024511,0 days 00:01:40.657397,0.8186537911957043,0.698456833733181,512,0.0018013484354194517,8,3,3.708895263426287e-05,COMPLETE
164,164,0.034815549092504366,2024-04-30 11:17:03.777518,2024-04-30 11:26:53.419474,0 days 00:09:49.641956,0.7456560132303665,0.6853499923771332,512,0.0019964861899671358,8,3,3.558722559574117e-05,COMPLETE
165,165,0.01096809787264505,2024-04-30 11:17:34.534905,2024-04-30 11:19:48.453549,0 days 00:02:13.918644,0.8750178705920855,0.7050416095788785,384,0.0020383465854304085,8,3,5.7266236522613036e-05,COMPLETE
166,166,0.07071385437469462,2024-04-30 11:17:44.241172,2024-04-30 11:19:02.806339,0 days 00:01:18.565167,0.8670921622221807,0.7302331921649795,384,0.0050475055025333854,8,2,8.768578336807618e-05,COMPLETE
167,167,0.03151040507311171,2024-04-30 11:18:17.015225,2024-04-30 11:19:49.751308,0 days 00:01:32.736083,0.8976030797534261,0.9566613680395765,640,0.0046515060828593875,8,2,3.612916824360319e-05,COMPLETE
168,168,0.03610332567422163,2024-04-30 11:18:37.329478,2024-04-30 11:20:02.195192,0 days 00:01:24.865714,0.8680760356881956,0.9971823920264938,384,0.0023988383649118797,16,2,6.517221432183275e-05,COMPLETE
169,169,0.011044572631614806,2024-04-30 11:19:02.900776,2024-04-30 11:20:25.140474,0 days 00:01:22.239698,0.8988248704713644,0.9520439396316562,512,0.0022431348310432914,16,2,6.6417560512078e-05,COMPLETE
